Target Scanner Beacons:
(457, -20, 807)
(-826, 33, 823)
(597, 33, 843)
(-556, -187, -5)
(676, -358, -173)

Scanner Beacons negY, 3:
(588, -48, 848)
(-504, -478, 166)
(-25, 192, 556)
(-448, -457, -41)
(-630, 818, -95)
(-592, 716, -134)
(65, 383, 510)
(-743, -169, 988)
(704, 925, -278)
(829, 844, -342)
(608, -502, -228)
(618, -486, -222)
(-599, 806, 7)
(491, -197, 864)
(620, 829, -349)
(-792, -144, 880)
(631, -144, 900)
(-522, -364, 52)
(710, -535, -116)

Scanner Beacons negY, 3:
(536, -4, 852)
(-556, -434, 170)
(-77, 236, 560)
(-500, -413, -37)
(-682, 862, -91)
(-644, 760, -130)
(13, 427, 514)
(-795, -125, 992)
(652, 969, -274)
(777, 888, -338)
(556, -458, -224)
(566, -442, -218)
(-651, 850, 11)
(439, -153, 868)
(568, 873, -345)
(-844, -100, 884)
(579, -100, 904)
(-574, -320, 56)
(658, -491, -112)

Scanner Beacons negY, 3:
(408, -199, 490)
(-684, -629, -192)
(-205, 41, 198)
(-628, -608, -399)
(-956, 854, 905)
(-810, 667, -453)
(-772, 565, -492)
(-115, 232, 152)
(-923, -320, 630)
(243, 979, 842)
(524, 774, -636)
(649, 693, -700)
(428, -653, -586)
(-820, 810, 937)
(239, 927, 886)
(438, -637, -580)
(-779, 655, -351)
(-922, 919, 903)
(311, -348, 506)
(440, 678, -707)
(-972, -295, 522)
(451, -295, 542)
(-702, -515, -306)
(530, -686, -474)

Scanner Beacons negY, 3:
(599, -245, 400)
(-493, -675, -282)
(-14, -5, 108)
(-437, -654, -489)
(-765, 808, 815)
(491, 899, 929)
(-619, 621, -543)
(-581, 519, -582)
(-857, -374, 593)
(76, 186, 62)
(-732, -366, 540)
(434, 933, 752)
(715, 728, -726)
(840, 647, -790)
(619, -699, -676)
(-629, 764, 847)
(430, 881, 796)
(629, -683, -670)
(-588, 609, -441)
(-731, 873, 813)
(502, -394, 416)
(631, 632, -797)
(-781, -341, 432)
(642, -341, 452)
(-511, -561, -396)
(721, -732, -564)

Scanner Beacons negY, 3:
(183, -8, 592)
(-909, -438, -90)
(-430, 232, 300)
(-853, -417, -297)
(-997, 756, -390)
(-340, 423, 254)
(299, 965, -534)
(424, 884, -598)
(203, -462, -484)
(213, -446, -478)
(86, -157, 608)
(215, 869, -605)
(226, -104, 644)
(-927, -324, -204)
(305, -495, -372)

Scanner Beacons negY, 3:
(81, -47, 554)
(-532, 193, 262)
(-955, -456, -335)
(-442, 384, 216)
(197, 926, -572)
(322, 845, -636)
(101, -501, -522)
(111, -485, -516)
(-16, -196, 570)
(113, 830, -643)
(124, -143, 606)
(203, -534, -410)

Scanner Beacons negY, 3:
(171, 94, 561)
(-921, -336, -121)
(-442, 334, 269)
(-865, -315, -328)
(-352, 525, 223)
(412, 986, -629)
(191, -360, -515)
(201, -344, -509)
(74, -55, 577)
(203, 971, -636)
(214, -2, 613)
(-939, -222, -235)
(293, -393, -403)

Scanner Beacons negY, 3:
(819, -598, 715)
(206, -358, 423)
(-399, 268, -228)
(-361, 166, -267)
(-637, -727, 908)
(296, -167, 377)
(-512, -719, 855)
(935, 375, -411)
(-368, 256, -126)
(722, -747, 731)
(851, 279, -482)
(-561, -694, 747)
(862, -694, 767)
(-291, -914, -81)

Scanner Beacons negY, 3:
(670, -582, 812)
(57, -342, 520)
(-366, -991, -77)
(-548, 284, -131)
(-510, 182, -170)
(147, -151, 474)
(-661, -703, 952)
(786, 391, -314)
(911, 310, -378)
(-517, 272, -29)
(573, -731, 828)
(702, 295, -385)
(-710, -678, 844)
(713, -678, 864)
(-440, -898, 16)

Scanner Beacons negY, 3:
(723, -546, 672)
(-369, -976, -10)
(110, -306, 380)
(-313, -955, -217)
(-495, 320, -271)
(-457, 218, -310)
(-733, -675, 865)
(200, -115, 334)
(-608, -667, 812)
(839, 427, -454)
(964, 346, -518)
(743, -1000, -404)
(753, -984, -398)
(-464, 308, -169)
(626, -695, 688)
(755, 331, -525)
(-657, -642, 704)
(766, -642, 724)
(-387, -862, -124)

Scanner Beacons negY, 3:
(574, 352, 379)
(-518, -78, -303)
(-39, 592, 87)
(-462, -57, -510)
(-882, 223, 572)
(51, 783, 41)
(-757, 231, 519)
(594, -102, -697)
(604, -86, -691)
(477, 203, 395)
(-806, 256, 411)
(617, 256, 431)
(-536, 36, -417)
(696, -135, -585)

Scanner Beacons negY, 3:
(595, 145, 323)
(-497, -285, -359)
(-18, 385, 31)
(-441, -264, -566)
(-585, 909, -659)
(-861, 16, 516)
(72, 576, -15)
(-736, 24, 463)
(615, -309, -753)
(625, -293, -747)
(-592, 999, -518)
(498, -4, 339)
(-785, 49, 355)
(638, 49, 375)
(-515, -171, -473)
(717, -342, -641)

Scanner Beacons negY, 3:
(688, 238, 397)
(-404, -192, -285)
(75, 478, 105)
(-348, -171, -492)
(-768, 109, 590)
(165, 669, 59)
(-643, 117, 537)
(708, -216, -679)
(718, -200, -673)
(591, 89, 413)
(-692, 142, 429)
(731, 142, 449)
(-422, -78, -399)
(810, -249, -567)

Scanner Beacons negY, 3:
(487, 125, 754)
(-605, -305, 72)
(-126, 365, 462)
(-549, -284, -135)
(-731, 991, -189)
(-693, 889, -228)
(-969, -4, 947)
(-36, 556, 416)
(-844, 4, 894)
(507, -329, -322)
(517, -313, -316)
(-700, 979, -87)
(390, -24, 770)
(-893, 29, 786)
(530, 29, 806)
(-623, -191, -42)
(609, -362, -210)

Scanner Beacons negY, 3:
(521, -52, 811)
(-571, -482, 129)
(-92, 188, 519)
(-515, -461, -78)
(-697, 814, -132)
(-659, 712, -171)
(-2, 379, 473)
(-810, -173, 951)
(637, 921, -315)
(762, 840, -379)
(541, -506, -265)
(551, -490, -259)
(-666, 802, -30)
(424, -201, 827)
(553, 825, -386)
(-859, -148, 843)
(564, -148, 863)
(-589, -368, 15)
(643, -539, -153)

Scanner Beacons negY, 3:
(469, -8, 815)
(-623, -438, 133)
(-144, 232, 523)
(-567, -417, -74)
(-749, 858, -128)
(-711, 756, -167)
(-54, 423, 477)
(-862, -129, 955)
(585, 965, -311)
(710, 884, -375)
(489, -462, -261)
(499, -446, -255)
(-718, 846, -26)
(372, -157, 831)
(501, 869, -382)
(-911, -104, 847)
(512, -104, 867)
(-641, -324, 19)
(591, -495, -149)

Scanner Beacons negY, 3:
(807, 733, 836)
(-285, 303, 154)
(194, 973, 544)
(-229, 324, -53)
(-524, 612, 976)
(827, 279, -240)
(837, 295, -234)
(710, 584, 852)
(-573, 637, 868)
(850, 637, 888)
(-303, 417, 40)
(929, 246, -128)

Scanner Beacons negY, 3:
(353, -343, 816)
(-739, -773, 134)
(-260, -103, 524)
(-683, -752, -73)
(-865, 523, -127)
(-827, 421, -166)
(-170, 88, 478)
(-978, -464, 956)
(469, 630, -310)
(594, 549, -374)
(373, -797, -260)
(383, -781, -254)
(-834, 511, -25)
(256, -492, 832)
(385, 534, -381)
(396, -439, 868)
(-757, -659, 20)
(475, -830, -148)

Scanner Beacons negY, 3:
(369, -337, 806)
(-723, -767, 124)
(-244, -97, 514)
(-667, -746, -83)
(-849, 529, -137)
(-811, 427, -176)
(-154, 94, 468)
(-962, -458, 946)
(485, 636, -320)
(610, 555, -384)
(389, -791, -270)
(399, -775, -264)
(-818, 517, -35)
(272, -486, 822)
(401, 540, -391)
(412, -433, 858)
(-741, -653, 10)
(491, -824, -158)

Scanner Beacons negY, 3:
(711, 785, 793)
(-381, 355, 111)
(-325, 376, -96)
(-745, 656, 986)
(-620, 664, 933)
(731, 331, -283)
(741, 347, -277)
(614, 636, 809)
(-669, 689, 825)
(754, 689, 845)
(-399, 469, -3)
(833, 298, -171)

Scanner Beacons negY, 3:
(320, -231, 714)
(-772, -661, 32)
(-293, 9, 422)
(-716, -640, -175)
(-898, 635, -229)
(-860, 533, -268)
(-203, 200, 376)
(436, 742, -412)
(561, 661, -476)
(340, -685, -362)
(350, -669, -356)
(-867, 623, -127)
(223, -380, 730)
(352, 646, -483)
(363, -327, 766)
(-790, -547, -82)
(442, -718, -250)

Scanner Beacons negY, 3:
(441, -226, 685)
(-651, -656, 3)
(-172, 14, 393)
(-595, -635, -204)
(-777, 640, -258)
(-739, 538, -297)
(-82, 205, 347)
(-890, -347, 825)
(557, 747, -441)
(682, 666, -505)
(461, -680, -391)
(471, -664, -385)
(-746, 628, -156)
(344, -375, 701)
(473, 651, -512)
(-939, -322, 717)
(484, -322, 737)
(-669, -542, -111)
(563, -713, -279)

Scanner Beacons negY, 3:
(360, -290, 560)
(-732, -720, -122)
(-253, -50, 268)
(-676, -699, -329)
(-858, 576, -383)
(-820, 474, -422)
(-163, 141, 222)
(-971, -411, 700)
(195, 888, 912)
(476, 683, -566)
(601, 602, -630)
(380, -744, -516)
(191, 836, 956)
(390, -728, -510)
(-827, 564, -281)
(-970, 828, 973)
(263, -439, 576)
(392, 587, -637)
(403, -386, 612)
(-750, -606, -236)
(482, -777, -404)

Scanner Beacons negY, 3:
(345, -297, 769)
(-747, -727, 87)
(-268, -57, 477)
(-691, -706, -120)
(-873, 569, -174)
(-835, 467, -213)
(-178, 134, 431)
(-986, -418, 909)
(461, 676, -357)
(586, 595, -421)
(365, -751, -307)
(375, -735, -301)
(-842, 557, -72)
(248, -446, 785)
(377, 580, -428)
(388, -393, 821)
(-765, -613, -27)
(467, -784, -195)

Scanner Beacons negY, 3:
(710, 34, 737)
(-382, -396, 55)
(97, 274, 445)
(-326, -375, -152)
(-508, 900, -206)
(-470, 798, -245)
(-746, -95, 930)
(187, 465, 399)
(-621, -87, 877)
(951, 926, -453)
(730, -420, -339)
(740, -404, -333)
(-477, 888, -104)
(613, -115, 753)
(742, 911, -460)
(-670, -62, 769)
(753, -62, 789)
(-400, -282, -59)
(832, -453, -227)

Scanner Beacons negY, 3:
(666, 66, 601)
(-426, -364, -81)
(53, 306, 309)
(-370, -343, -288)
(-552, 932, -342)
(-514, 830, -381)
(-790, -63, 794)
(143, 497, 263)
(-665, -55, 741)
(907, 958, -589)
(686, -388, -475)
(696, -372, -469)
(-521, 920, -240)
(569, -83, 617)
(698, 943, -596)
(-714, -30, 633)
(709, -30, 653)
(-444, -250, -195)
(788, -421, -363)

Scanner Beacons negY, 3:
(-102, -982, 268)
(-853, -169, 975)
(-707, -356, -383)
(-669, -458, -422)
(-12, -791, 222)
(346, -44, 912)
(627, -249, -566)
(752, -330, -630)
(342, -96, 956)
(-676, -368, -281)
(-819, -104, 973)
(543, -345, -637)

Scanner Beacons negY, 3:
(775, 32, 703)
(-317, -398, 21)
(162, 272, 411)
(-261, -377, -186)
(-443, 898, -240)
(-405, 796, -279)
(-681, -97, 896)
(252, 463, 365)
(-556, -89, 843)
(795, -422, -373)
(805, -406, -367)
(-412, 886, -138)
(678, -117, 719)
(807, 909, -494)
(-605, -64, 735)
(818, -64, 755)
(-335, -284, -93)
(897, -455, -261)

Scanner Beacons negY, 3:
(724, -56, 923)
(-368, -486, 241)
(111, 184, 631)
(-312, -465, 34)
(-494, 810, -20)
(-456, 708, -59)
(201, 375, 585)
(840, 917, -203)
(965, 836, -267)
(744, -510, -153)
(754, -494, -147)
(-463, 798, 82)
(627, -205, 939)
(756, 821, -274)
(-656, -152, 955)
(767, -152, 975)
(-386, -372, 127)
(846, -543, -41)

Scanner Beacons negY, 3:
(849, -119, -276)
(-243, -549, -958)
(236, 121, -568)
(-515, 934, 139)
(-607, -248, -83)
(326, 312, -614)
(-482, -240, -136)
(-379, 890, 171)
(-481, 999, 137)
(752, -268, -260)
(-531, -215, -244)
(892, -215, -224)

Scanner Beacons negY, 3:
(680, -24, 787)
(-412, -454, 105)
(67, 216, 495)
(-356, -433, -102)
(-538, 842, -156)
(-500, 740, -195)
(-776, -153, 980)
(157, 407, 449)
(-651, -145, 927)
(796, 949, -339)
(921, 868, -403)
(700, -478, -289)
(710, -462, -283)
(-507, 830, -54)
(583, -173, 803)
(712, 853, -410)
(-700, -120, 819)
(723, -120, 839)
(-430, -340, -9)
(802, -511, -177)

Scanner Beacons negY, 3:
(789, -58, 889)
(-303, -488, 207)
(176, 182, 597)
(-247, -467, 0)
(-429, 808, -54)
(-391, 706, -93)
(266, 373, 551)
(905, 915, -237)
(809, -512, -187)
(819, -496, -181)
(-398, 796, 48)
(692, -207, 905)
(821, 819, -308)
(-591, -154, 921)
(832, -154, 941)
(-321, -374, 93)
(911, -545, -75)

Scanner Beacons negY, 3:
(598, 748, 829)
(-494, 318, 147)
(-15, 988, 537)
(-438, 339, -60)
(-733, 627, 969)
(618, 294, -247)
(628, 310, -241)
(501, 599, 845)
(-782, 652, 861)
(641, 652, 881)
(-512, 432, 33)
(720, 261, -135)

Scanner Beacons negY, 3:
(144, -328, 809)
(-948, -758, 127)
(-469, -88, 517)
(-892, -737, -80)
(-379, 103, 471)
(260, 645, -317)
(385, 564, -381)
(164, -782, -267)
(174, -766, -261)
(47, -477, 825)
(176, 549, -388)
(187, -424, 861)
(-966, -644, 13)
(266, -815, -155)

Scanner Beacons negY, 3:
(160, -322, 799)
(-932, -752, 117)
(-453, -82, 507)
(-876, -731, -90)
(-363, 109, 461)
(276, 651, -327)
(401, 570, -391)
(180, -776, -277)
(190, -760, -271)
(63, -471, 815)
(192, 555, -398)
(203, -418, 851)
(-950, -638, 3)
(282, -809, -165)

Scanner Beacons negY, 3:
(502, 800, 786)
(-590, 370, 104)
(-534, 391, -103)
(-954, 671, 979)
(-829, 679, 926)
(522, 346, -290)
(532, 362, -284)
(405, 651, 802)
(-878, 704, 818)
(545, 704, 838)
(-608, 484, -10)
(624, 313, -178)

Scanner Beacons negY, 3:
(111, -216, 707)
(-981, -646, 25)
(-502, 24, 415)
(-925, -625, -182)
(-412, 215, 369)
(227, 757, -419)
(352, 676, -483)
(131, -670, -369)
(141, -654, -363)
(14, -365, 723)
(143, 661, -490)
(154, -312, 759)
(-999, -532, -89)
(233, -703, -257)

Scanner Beacons negZ, 0:
(-917, 627, 735)
(-973, 834, 714)
(-645, -470, -748)
(-791, 888, -561)
(-829, 927, -459)
(-553, -248, 434)
(-678, -195, 426)
(-781, -502, -704)
(-822, 786, -549)
(-679, -468, -813)
(-629, -87, 401)
(-899, 741, 621)

Scanner Beacons negZ, 0:
(-734, -109, 487)
(358, 573, 917)
(-121, 183, 247)
(302, 780, 896)
(630, -524, -566)
(-626, -638, -657)
(484, 834, -379)
(446, 873, -277)
(722, -302, 616)
(-211, 229, 56)
(597, -249, 608)
(-569, -461, -691)
(-754, 967, 941)
(494, -556, -522)
(-565, -505, -639)
(-764, 961, 925)
(453, 732, -367)
(596, -522, -631)
(-637, -125, 636)
(646, -141, 583)
(-777, -161, 583)
(376, 687, 803)
(-856, 855, 974)

Scanner Beacons negZ, 0:
(-836, -148, 449)
(256, 534, 879)
(-223, 144, 209)
(200, 741, 858)
(528, -563, -604)
(-728, -677, -695)
(382, 795, -417)
(344, 834, -315)
(620, -341, 578)
(-313, 190, 18)
(495, -288, 570)
(-671, -500, -729)
(-952, 978, -524)
(-856, 928, 903)
(392, -595, -560)
(-667, -544, -677)
(-866, 922, 887)
(351, 693, -405)
(494, -561, -669)
(-739, -164, 598)
(544, -180, 545)
(-879, -200, 545)
(274, 648, 765)
(-958, 816, 936)

Scanner Beacons negZ, 0:
(-627, -292, -847)
(465, 390, -417)
(409, 597, -438)
(829, -485, -718)
(704, -432, -726)
(-647, 784, -393)
(-657, 778, -409)
(-530, -308, -698)
(753, -324, -751)
(-670, -344, -751)
(483, 504, -531)
(-749, 672, -360)

Scanner Beacons negZ, 0:
(-708, -356, -972)
(384, 326, -542)
(328, 533, -563)
(748, -549, -843)
(623, -496, -851)
(-728, 720, -518)
(-738, 714, -534)
(-611, -372, -823)
(672, -388, -876)
(-751, -408, -876)
(402, 440, -656)
(-830, 608, -485)

Scanner Beacons negZ, 0:
(-746, -7, 456)
(346, 675, 886)
(-133, 285, 216)
(290, 882, 865)
(618, -422, -597)
(-638, -536, -688)
(472, 936, -410)
(434, 975, -308)
(710, -200, 585)
(-223, 331, 25)
(585, -147, 577)
(-581, -359, -722)
(482, -454, -553)
(-577, -403, -670)
(441, 834, -398)
(584, -420, -662)
(-649, -23, 605)
(634, -39, 552)
(-789, -59, 552)
(364, 789, 772)
(-868, 957, 943)

Scanner Beacons negZ, 0:
(-723, -363, -763)
(369, 319, -333)
(313, 526, -354)
(733, -556, -634)
(608, -503, -642)
(-743, 713, -309)
(-753, 707, -325)
(-626, -379, -614)
(657, -395, -667)
(-766, -415, -667)
(387, 433, -447)
(-845, 601, -276)

Scanner Beacons negZ, 0:
(-469, -273, 422)
(623, 409, 852)
(144, 19, 182)
(567, 616, 831)
(895, -688, -631)
(-361, -802, -722)
(749, 670, -444)
(711, 709, -342)
(987, -466, 551)
(54, 65, -9)
(862, -413, 543)
(-304, -625, -756)
(-585, 853, -551)
(-710, 917, -470)
(-489, 803, 876)
(759, -720, -587)
(-300, -669, -704)
(-499, 797, 860)
(718, 568, -432)
(861, -686, -696)
(-372, -289, 571)
(-501, 924, -455)
(911, -305, 518)
(-512, -325, 518)
(641, 523, 738)
(-591, 691, 909)

Scanner Beacons negZ, 0:
(-550, -337, 297)
(542, 345, 727)
(63, -45, 57)
(486, 552, 706)
(814, -752, -756)
(-442, -866, -847)
(668, 606, -569)
(630, 645, -467)
(906, -530, 426)
(-27, 1, -134)
(781, -477, 418)
(-385, -689, -881)
(-666, 789, -676)
(-791, 853, -595)
(-570, 739, 751)
(678, -784, -712)
(-381, -733, -829)
(-580, 733, 735)
(637, 504, -557)
(780, -750, -821)
(-453, -353, 446)
(-582, 860, -580)
(830, -369, 393)
(-593, -389, 393)
(560, 459, 613)
(-672, 627, 784)

Scanner Beacons negZ, 0:
(-804, 459, 948)
(-860, 666, 927)
(-532, -638, -535)
(-678, 720, -348)
(-716, 759, -246)
(-440, -416, 647)
(-565, -363, 639)
(-668, -670, -491)
(-709, 618, -336)
(-566, -636, -600)
(-516, -255, 614)
(-786, 573, 834)

Scanner Beacons negZ, 0:
(-788, 465, 938)
(-844, 672, 917)
(-516, -632, -545)
(-662, 726, -358)
(-700, 765, -256)
(-424, -410, 637)
(-549, -357, 629)
(-652, -664, -501)
(-693, 624, -346)
(-550, -630, -610)
(-500, -249, 604)
(-770, 579, 824)

Scanner Beacons negZ, 0:
(-565, -344, 506)
(527, 338, 936)
(48, -52, 266)
(471, 545, 915)
(799, -759, -547)
(-457, -873, -638)
(653, 599, -360)
(615, 638, -258)
(891, -537, 635)
(-42, -6, 75)
(766, -484, 627)
(-400, -696, -672)
(-681, 782, -467)
(-806, 846, -386)
(-585, 732, 960)
(663, -791, -503)
(-396, -740, -620)
(-595, 726, 944)
(622, 497, -348)
(765, -757, -612)
(-468, -360, 655)
(-597, 853, -371)
(815, -376, 602)
(-608, -396, 602)
(545, 452, 822)
(-687, 620, 993)

Scanner Beacons negZ, 0:
(-837, 571, 846)
(-893, 778, 825)
(-565, -526, -637)
(-711, 832, -450)
(-749, 871, -348)
(-473, -304, 545)
(-598, -251, 537)
(-701, -558, -593)
(-742, 730, -438)
(-599, -524, -702)
(-549, -143, 512)
(-819, 685, 732)

Scanner Beacons negZ, 0:
(17, -85, 479)
(-462, -475, -191)
(-39, 122, 458)
(143, 176, -817)
(105, 215, -715)
(381, -960, 178)
(-552, -429, -382)
(256, -907, 170)
(112, 74, -805)
(-978, -783, 198)
(305, -799, 145)
(35, 29, 365)

Scanner Beacons negZ, 0:
(-262, -60, 800)
(351, 232, 560)
(-154, -589, -344)
(956, 883, -66)
(918, 922, 36)
(261, 278, 369)
(-97, -412, -378)
(966, -507, -209)
(-93, -456, -326)
(925, 781, -54)
(-165, -76, 949)
(-305, -112, 896)

Scanner Beacons negZ, 0:
(-884, -813, -41)
(208, -131, 389)
(-271, -521, -281)
(152, 76, 368)
(334, 130, -907)
(296, 169, -805)
(-361, -475, -472)
(447, -953, 80)
(-904, 263, 413)
(-914, 257, 397)
(303, 28, -895)
(-787, -829, 108)
(-916, 384, -918)
(496, -845, 55)
(-927, -865, 55)
(226, -17, 275)

Scanner Beacons negZ, 0:
(-306, -28, 664)
(307, 264, 424)
(-198, -557, -480)
(912, 915, -202)
(874, 954, -100)
(217, 310, 233)
(-141, -380, -514)
(922, -475, -345)
(-137, -424, -462)
(881, 813, -190)
(-209, -44, 813)
(-349, -80, 760)
(804, 768, 980)

Scanner Beacons negZ, 0:
(-461, 180, 64)
(631, 862, 494)
(152, 472, -176)
(903, -235, -989)
(995, -13, 193)
(62, 518, -367)
(870, 40, 185)
(767, -267, -945)
(-364, 164, 213)
(919, 148, 160)
(-504, 128, 160)
(649, 976, 380)

Scanner Beacons negZ, 0:
(-440, -27, 8)
(652, 655, 438)
(173, 265, -232)
(596, 862, 417)
(778, 916, -858)
(740, 955, -756)
(83, 311, -423)
(891, -167, 129)
(747, 814, -846)
(-343, -43, 157)
(940, -59, 104)
(-483, -79, 104)
(670, 769, 324)
(-562, 937, 495)

Scanner Beacons negZ, 0:
(-476, 144, 975)
(-955, -246, 305)
(-532, 351, 954)
(-204, -953, -508)
(-350, 405, -321)
(-388, 444, -219)
(-112, -731, 674)
(-237, -678, 666)
(-340, -985, -464)
(-381, 303, -309)
(-238, -951, -573)
(-188, -570, 641)
(-458, 258, 861)

Scanner Beacons negZ, 0:
(-424, -9, 653)
(189, 283, 413)
(940, -424, -400)
(-316, -538, -491)
(794, 934, -213)
(756, 973, -111)
(99, 329, 222)
(907, -149, 774)
(-259, -361, -525)
(804, -456, -356)
(-255, -405, -473)
(763, 832, -201)
(906, -422, -465)
(-327, -25, 802)
(956, -41, 749)
(-467, -61, 749)
(686, 787, 969)

Scanner Beacons negZ, 0:
(-390, -186, 710)
(223, 106, 470)
(974, -601, -343)
(-282, -715, -434)
(828, 757, -156)
(790, 796, -54)
(133, 152, 279)
(941, -326, 831)
(-225, -538, -468)
(-506, 940, -263)
(838, -633, -299)
(-221, -582, -416)
(797, 655, -144)
(940, -599, -408)
(-293, -202, 859)
(990, -218, 806)
(-433, -238, 806)

Scanner Beacons negZ, 0:
(497, -982, 859)
(441, -775, 838)
(623, -721, -437)
(585, -682, -335)
(-711, -538, -544)
(-836, -474, -463)
(-615, -588, 883)
(-625, -594, 867)
(592, -823, -425)
(-627, -467, -448)
(515, -868, 745)
(-717, -700, 916)

Scanner Beacons negZ, 0:
(-442, -142, 714)
(171, 150, 474)
(922, -557, -339)
(-334, -671, -430)
(776, 801, -152)
(738, 840, -50)
(81, 196, 283)
(889, -282, 835)
(-277, -494, -464)
(-558, 984, -259)
(786, -589, -295)
(-273, -538, -412)
(745, 699, -140)
(888, -555, -404)
(-345, -158, 863)
(938, -174, 810)
(-485, -194, 810)

Scanner Beacons negZ, 0:
(-572, 196, 932)
(-628, 403, 911)
(-300, -901, -551)
(-446, 457, -364)
(-484, 496, -262)
(-208, -679, 631)
(-333, -626, 623)
(-436, -933, -507)
(-477, 355, -352)
(-334, -899, -616)
(-284, -518, 598)
(-554, 310, 818)

Scanner Beacons negZ, 0:
(-810, -45, -261)
(282, 637, 169)
(-197, 247, -501)
(226, 844, 148)
(646, -238, -132)
(-287, 293, -692)
(521, -185, -140)
(-713, -61, -112)
(570, -77, -165)
(-853, -97, -165)
(300, 751, 55)
(-932, 919, 226)

Scanner Beacons negZ, 0:
(-570, -337, 352)
(522, 345, 782)
(43, -45, 112)
(466, 552, 761)
(794, -752, -701)
(-462, -866, -792)
(648, 606, -514)
(610, 645, -412)
(886, -530, 481)
(-47, 1, -79)
(761, -477, 473)
(-405, -689, -826)
(-686, 789, -621)
(-811, 853, -540)
(-590, 739, 806)
(658, -784, -657)
(-401, -733, -774)
(-600, 733, 790)
(617, 504, -502)
(760, -750, -766)
(-473, -353, 501)
(-602, 860, -525)
(810, -369, 448)
(-613, -389, 448)
(540, 459, 668)
(-692, 627, 839)

Scanner Beacons negZ, 0:
(-379, -383, 262)
(713, 299, 692)
(234, -91, 22)
(657, 506, 671)
(985, -798, -791)
(-271, -912, -882)
(839, 560, -604)
(801, 599, -502)
(144, -45, -169)
(952, -523, 383)
(-214, -735, -916)
(-495, 743, -711)
(-620, 807, -630)
(-399, 693, 716)
(849, -830, -747)
(-210, -779, -864)
(-409, 687, 700)
(808, 458, -592)
(951, -796, -856)
(-282, -399, 411)
(-411, 814, -615)
(-422, -435, 358)
(731, 413, 578)
(-501, 581, 749)

Scanner Beacons negZ, 0:
(-795, -146, 454)
(297, 536, 884)
(-182, 146, 214)
(241, 743, 863)
(569, -561, -599)
(-687, -675, -690)
(423, 797, -412)
(385, 836, -310)
(661, -339, 583)
(-272, 192, 23)
(536, -286, 575)
(-630, -498, -724)
(-911, 980, -519)
(-815, 930, 908)
(433, -593, -555)
(-626, -542, -672)
(-825, 924, 892)
(392, 695, -400)
(535, -559, -664)
(-698, -162, 603)
(585, -178, 550)
(-838, -198, 550)
(315, 650, 770)
(-917, 818, 941)

Scanner Beacons negZ, 0:
(-897, -185, 416)
(195, 497, 846)
(-284, 107, 176)
(139, 704, 825)
(467, -600, -637)
(-789, -714, -728)
(321, 758, -450)
(283, 797, -348)
(559, -378, 545)
(-374, 153, -15)
(434, -325, 537)
(-732, -537, -762)
(-917, 891, 870)
(331, -632, -593)
(-728, -581, -710)
(-927, 885, 854)
(290, 656, -438)
(433, -598, -702)
(-800, -201, 565)
(483, -217, 512)
(-940, -237, 512)
(213, 611, 732)

Scanner Beacons negZ, 0:
(-688, -329, -880)
(404, 353, -450)
(348, 560, -471)
(768, -522, -751)
(643, -469, -759)
(-708, 747, -426)
(-718, 741, -442)
(-591, -345, -731)
(692, -361, -784)
(-731, -381, -784)
(422, 467, -564)
(-810, 635, -393)

Scanner Beacons negZ, 0:
(-807, -44, 423)
(285, 638, 853)
(-194, 248, 183)
(229, 845, 832)
(557, -459, -630)
(-699, -573, -721)
(411, 899, -443)
(373, 938, -341)
(649, -237, 552)
(-284, 294, -8)
(524, -184, 544)
(-642, -396, -755)
(421, -491, -586)
(-638, -440, -703)
(380, 797, -431)
(523, -457, -695)
(-710, -60, 572)
(573, -76, 519)
(-850, -96, 519)
(303, 752, 739)
(-929, 920, 910)

Scanner Beacons negZ, 0:
(-784, -400, -796)
(308, 282, -366)
(252, 489, -387)
(672, -593, -667)
(547, -540, -675)
(-804, 676, -342)
(-814, 670, -358)
(-687, -416, -647)
(596, -432, -700)
(-827, -452, -700)
(326, 396, -480)
(-906, 564, -309)

Scanner Beacons negZ, 0:
(-885, 683, 776)
(-941, 890, 755)
(-613, -414, -707)
(-759, 944, -520)
(-797, 983, -418)
(-521, -192, 475)
(-646, -139, 467)
(-749, -446, -663)
(-790, 842, -508)
(-647, -412, -772)
(-597, -31, 442)
(-867, 797, 662)

Scanner Beacons negZ, 0:
(-308, -720, 674)
(305, -428, 434)
(910, 223, -192)
(872, 262, -90)
(215, -382, 243)
(-424, 406, -299)
(-549, 470, -218)
(879, 121, -180)
(-211, -736, 823)
(-340, 477, -203)
(-351, -772, 770)
(802, 76, 990)

Scanner Beacons negZ, 0:
(-255, -684, 534)
(837, -2, 964)
(358, -392, 294)
(781, 205, 943)
(963, 259, -332)
(925, 298, -230)
(268, -346, 103)
(-371, 442, -439)
(-496, 506, -358)
(-275, 392, 988)
(-285, 386, 972)
(932, 157, -320)
(-158, -700, 683)
(-287, 513, -343)
(-298, -736, 630)
(855, 112, 850)

Scanner Beacons negZ, 0:
(-404, 214, 241)
(688, 896, 671)
(209, 506, 1)
(960, -201, -812)
(-296, -315, -903)
(119, 552, -190)
(927, 74, 362)
(-239, -138, -937)
(824, -233, -768)
